,id,timestamp,stored,version,actor.objectType,actor.name,actor.account.name,actor.account.homePage,verb.id,verb.display.en-US,result.duration,context.registration,context.contextActivities.category,context.contextActivities.grouping,authority.objectType,authority.name,authority.account.name,authority.account.homePage,object.id,object.definition.name.en-US,object.definition.description.en-US,object.definition.type,object.objectType,result.score.scaled,result.score.raw,result.score.min,result.score.max,result.success,result.completion,context.contextActivities.parent,result.response,object.definition.correctResponsesPattern,object.definition.choices,object.definition.interactionType,verb.display.en
40,e9eb76da-f17e-41ff-8a2d-e946f07652d4,2022-05-15T16:18:28.492Z,2022-05-15T16:18:28.805Z,1.0.0,Agent,Candice Olivier,JOFY1QJRK6|candice_olivier6217@yahoo.com,http://cloud.scorm.com,http://adlnet.gov/expapi/verbs/answered,answered,,53fcf924-bd96-41f7-b043-8452fa1a9f52,"[{'id': 'http://id.tincanapi.com/recipe/tincan-prototypes/golf/1', 'definition': {'type': 'http://id.tincanapi.com/activitytype/recipe'}, 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes/elearning', 'definition': {'name': {'en-US': 'E-learning course'}, 'description': {'en-US': 'An e-learning course built using the golf prototype framework.'}, 'type': 'http://id.tincanapi.com/activitytype/source'}, 'objectType': 'Activity'}]","[{'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example', 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes', 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment', 'objectType': 'Activity'}]",Agent,Candice Olivier,JOFY1QJRK6|candice_olivier6217@yahoo.com,http://cloud.scorm.com,http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment/interactions.etiquette_1,,"When another player is attempting a shot, it is best to stand:",http://adlnet.gov/expapi/activities/cmi.interaction,Activity,,,,,True,,"[{'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment', 'objectType': 'Activity'}]",Out-of-the-player's-line-of-sight,"[""Out-of-the-player's-line-of-sight""]","[{'id': 'On-top-of-his-ball', 'description': {'en-US': 'On top of his ball'}}, {'id': 'Directly-in-his-line-of-fire', 'description': {'en-US': 'Directly in his line of fire'}}, {'id': ""Out-of-the-player's-line-of-sight"", 'description': {'en-US': ""Out of the player's line of sight""}}]",choice,
41,18469f35-eefb-40bd-8c89-f8348940c3b6,2022-05-15T16:18:28.492Z,2022-05-15T16:18:28.804Z,1.0.0,Agent,Candice Olivier,JOFY1QJRK6|candice_olivier6217@yahoo.com,http://cloud.scorm.com,http://adlnet.gov/expapi/verbs/answered,answered,,53fcf924-bd96-41f7-b043-8452fa1a9f52,"[{'id': 'http://id.tincanapi.com/recipe/tincan-prototypes/golf/1', 'definition': {'type': 'http://id.tincanapi.com/activitytype/recipe'}, 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes/elearning', 'definition': {'name': {'en-US': 'E-learning course'}, 'description': {'en-US': 'An e-learning course built using the golf prototype framework.'}, 'type': 'http://id.tincanapi.com/activitytype/source'}, 'objectType': 'Activity'}]","[{'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example', 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes', 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment', 'objectType': 'Activity'}]",Agent,Candice Olivier,JOFY1QJRK6|candice_olivier6217@yahoo.com,http://cloud.scorm.com,http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment/interactions.etiquette_2,,Generally sand trap rakes should be left outside of the hazard,http://adlnet.gov/expapi/activities/cmi.interaction,Activity,,,,,True,,"[{'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment', 'objectType': 'Activity'}]",true,['true'],,true-false,
42,b822089a-fbda-49b3-b382-cb9df4d162c7,2022-05-15T16:18:28.492Z,2022-05-15T16:18:28.803Z,1.0.0,Agent,Candice Olivier,JOFY1QJRK6|candice_olivier6217@yahoo.com,http://cloud.scorm.com,http://adlnet.gov/expapi/verbs/answered,answered,,53fcf924-bd96-41f7-b043-8452fa1a9f52,"[{'id': 'http://id.tincanapi.com/recipe/tincan-prototypes/golf/1', 'definition': {'type': 'http://id.tincanapi.com/activitytype/recipe'}, 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes/elearning', 'definition': {'name': {'en-US': 'E-learning course'}, 'description': {'en-US': 'An e-learning course built using the golf prototype framework.'}, 'type': 'http://id.tincanapi.com/activitytype/source'}, 'objectType': 'Activity'}]","[{'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example', 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes', 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment', 'objectType': 'Activity'}]",Agent,Candice Olivier,JOFY1QJRK6|candice_olivier6217@yahoo.com,http://cloud.scorm.com,http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment/interactions.etiquette_3,,The player with the best score on previous hole tees off:,http://adlnet.gov/expapi/activities/cmi.interaction,Activity,,,,,True,,"[{'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment', 'objectType': 'Activity'}]",First,['First'],"[{'id': 'First', 'description': {'en-US': 'First'}}, {'id': 'Last', 'description': {'en-US': 'Last'}}, {'id': 'With-a-putter', 'description': {'en-US': 'With a putter'}}]",choice,
43,2eba482e-8dc2-4d40-9ab9-c1f5b8cff6a1,2022-05-15T16:18:28.492Z,2022-05-15T16:18:28.802Z,1.0.0,Agent,Candice Olivier,JOFY1QJRK6|candice_olivier6217@yahoo.com,http://cloud.scorm.com,http://adlnet.gov/expapi/verbs/answered,answered,,53fcf924-bd96-41f7-b043-8452fa1a9f52,"[{'id': 'http://id.tincanapi.com/recipe/tincan-prototypes/golf/1', 'definition': {'type': 'http://id.tincanapi.com/activitytype/recipe'}, 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes/elearning', 'definition': {'name': {'en-US': 'E-learning course'}, 'description': {'en-US': 'An e-learning course built using the golf prototype framework.'}, 'type': 'http://id.tincanapi.com/activitytype/source'}, 'objectType': 'Activity'}]","[{'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example', 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes', 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment', 'objectType': 'Activity'}]",Agent,Candice Olivier,JOFY1QJRK6|candice_olivier6217@yahoo.com,http://cloud.scorm.com,http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment/interactions.handicap_1,,Which formula is used to calculate the 'course handicap'?,http://adlnet.gov/expapi/activities/cmi.interaction,Activity,,,,,False,,"[{'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment', 'objectType': 'Activity'}]",Course-Handicap-=-Handicap-index-+-number-of-holes-*-number-of-lost-balls-in-last-round,['Course-Handicap-=-Handicap-index-*-Slope-Rating-/-113'],"[{'id': 'Course-Handicap-=-Handicap-index-+-number-of-holes-*-number-of-lost-balls-in-last-round', 'description': {'en-US': 'Course Handicap = Handicap index + number of holes * number of lost balls in last round'}}, {'id': 'Course-Handicap-=-Number-of-years-experience-/-annual-equipment-spending', 'description': {'en-US': 'Course Handicap = Number of years experience / annual equipment spending'}}, {'id': 'Course-Handicap-=-Handicap-index-*-Slope-Rating-/-113', 'description': {'en-US': 'Course Handicap = Handicap index * Slope Rating / 113'}}]",choice,
44,010aa554-7264-459c-a043-f1013e2423e2,2022-05-15T16:18:28.492Z,2022-05-15T16:18:28.801Z,1.0.0,Agent,Candice Olivier,JOFY1QJRK6|candice_olivier6217@yahoo.com,http://cloud.scorm.com,http://adlnet.gov/expapi/verbs/answered,answered,,53fcf924-bd96-41f7-b043-8452fa1a9f52,"[{'id': 'http://id.tincanapi.com/recipe/tincan-prototypes/golf/1', 'definition': {'type': 'http://id.tincanapi.com/activitytype/recipe'}, 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes/elearning', 'definition': {'name': {'en-US': 'E-learning course'}, 'description': {'en-US': 'An e-learning course built using the golf prototype framework.'}, 'type': 'http://id.tincanapi.com/activitytype/source'}, 'objectType': 'Activity'}]","[{'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example', 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes', 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment', 'objectType': 'Activity'}]",Agent,Candice Olivier,JOFY1QJRK6|candice_olivier6217@yahoo.com,http://cloud.scorm.com,http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment/interactions.handicap_2,,Golfer A has a course handicap of 6. Golfer B has a course handicap of 10. Golfer A shoots an 81. Golfer B shoots an 84. Golfer B wins the match be how many strokes?,http://adlnet.gov/expapi/activities/cmi.interaction,Activity,,,,,False,,"[{'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment', 'objectType': 'Activity'}]",0,['1[:]1'],,numeric,
45,e0b1fcf7-65de-4dcf-9525-fbe4b9d68de8,2022-05-15T16:18:28.492Z,2022-05-15T16:18:28.800Z,1.0.0,Agent,Candice Olivier,JOFY1QJRK6|candice_olivier6217@yahoo.com,http://cloud.scorm.com,http://adlnet.gov/expapi/verbs/answered,answered,,53fcf924-bd96-41f7-b043-8452fa1a9f52,"[{'id': 'http://id.tincanapi.com/recipe/tincan-prototypes/golf/1', 'definition': {'type': 'http://id.tincanapi.com/activitytype/recipe'}, 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes/elearning', 'definition': {'name': {'en-US': 'E-learning course'}, 'description': {'en-US': 'An e-learning course built using the golf prototype framework.'}, 'type': 'http://id.tincanapi.com/activitytype/source'}, 'objectType': 'Activity'}]","[{'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example', 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes', 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment', 'objectType': 'Activity'}]",Agent,Candice Olivier,JOFY1QJRK6|candice_olivier6217@yahoo.com,http://cloud.scorm.com,http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment/interactions.handicap_3,,A 'scratch golfer' has a handicap of ___,http://adlnet.gov/expapi/activities/cmi.interaction,Activity,,,,,False,,"[{'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment', 'objectType': 'Activity'}]",2,['0[:]0'],,numeric,
46,8c522549-0e40-42b9-80aa-dc6de6248514,2022-05-15T16:18:28.492Z,2022-05-15T16:18:28.799Z,1.0.0,Agent,Candice Olivier,JOFY1QJRK6|candice_olivier6217@yahoo.com,http://cloud.scorm.com,http://adlnet.gov/expapi/verbs/answered,answered,,53fcf924-bd96-41f7-b043-8452fa1a9f52,"[{'id': 'http://id.tincanapi.com/recipe/tincan-prototypes/golf/1', 'definition': {'type': 'http://id.tincanapi.com/activitytype/recipe'}, 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes/elearning', 'definition': {'name': {'en-US': 'E-learning course'}, 'description': {'en-US': 'An e-learning course built using the golf prototype framework.'}, 'type': 'http://id.tincanapi.com/activitytype/source'}, 'objectType': 'Activity'}]","[{'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example', 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes', 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment', 'objectType': 'Activity'}]",Agent,Candice Olivier,JOFY1QJRK6|candice_olivier6217@yahoo.com,http://cloud.scorm.com,http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment/interactions.handicap_4,,"Golfer A has a course handicap of 3. Golfer B has a course handicap of 28. On the 6th handicap hole, how many strokes will Golfer A have to give Golfer B in match play?",http://adlnet.gov/expapi/activities/cmi.interaction,Activity,,,,,False,,"[{'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment', 'objectType': 'Activity'}]",3,['2[:]2'],,numeric,
47,b2e1c7fc-62be-4c29-b06a-7e17336ccaab,2022-05-15T16:18:28.491Z,2022-05-15T16:18:28.798Z,1.0.0,Agent,Candice Olivier,JOFY1QJRK6|candice_olivier6217@yahoo.com,http://cloud.scorm.com,http://adlnet.gov/expapi/verbs/answered,answered,,53fcf924-bd96-41f7-b043-8452fa1a9f52,"[{'id': 'http://id.tincanapi.com/recipe/tincan-prototypes/golf/1', 'definition': {'type': 'http://id.tincanapi.com/activitytype/recipe'}, 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes/elearning', 'definition': {'name': {'en-US': 'E-learning course'}, 'description': {'en-US': 'An e-learning course built using the golf prototype framework.'}, 'type': 'http://id.tincanapi.com/activitytype/source'}, 'objectType': 'Activity'}]","[{'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example', 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes', 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment', 'objectType': 'Activity'}]",Agent,Candice Olivier,JOFY1QJRK6|candice_olivier6217@yahoo.com,http://cloud.scorm.com,http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment/interactions.fun_1,,"To make friends on the golf course, you should play really slowly.",http://adlnet.gov/expapi/activities/cmi.interaction,Activity,,,,,True,,"[{'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment', 'objectType': 'Activity'}]",false,['false'],,true-false,
48,0ad6b41c-c708-4b12-8c13-e6ff38aa7776,2022-05-15T16:18:28.491Z,2022-05-15T16:18:28.797Z,1.0.0,Agent,Candice Olivier,JOFY1QJRK6|candice_olivier6217@yahoo.com,http://cloud.scorm.com,http://adlnet.gov/expapi/verbs/answered,answered,,53fcf924-bd96-41f7-b043-8452fa1a9f52,"[{'id': 'http://id.tincanapi.com/recipe/tincan-prototypes/golf/1', 'definition': {'type': 'http://id.tincanapi.com/activitytype/recipe'}, 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes/elearning', 'definition': {'name': {'en-US': 'E-learning course'}, 'description': {'en-US': 'An e-learning course built using the golf prototype framework.'}, 'type': 'http://id.tincanapi.com/activitytype/source'}, 'objectType': 'Activity'}]","[{'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example', 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes', 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment', 'objectType': 'Activity'}]",Agent,Candice Olivier,JOFY1QJRK6|candice_olivier6217@yahoo.com,http://cloud.scorm.com,http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment/interactions.fun_2,,Knickers indicate a refined sense of style.,http://adlnet.gov/expapi/activities/cmi.interaction,Activity,,,,,True,,"[{'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment', 'objectType': 'Activity'}]",false,['false'],,true-false,
49,b693cf80-ab8f-4044-ae7c-90144a395e67,2022-05-15T16:18:28.491Z,2022-05-15T16:18:28.796Z,1.0.0,Agent,Candice Olivier,JOFY1QJRK6|candice_olivier6217@yahoo.com,http://cloud.scorm.com,http://adlnet.gov/expapi/verbs/answered,answered,,53fcf924-bd96-41f7-b043-8452fa1a9f52,"[{'id': 'http://id.tincanapi.com/recipe/tincan-prototypes/golf/1', 'definition': {'type': 'http://id.tincanapi.com/activitytype/recipe'}, 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes/elearning', 'definition': {'name': {'en-US': 'E-learning course'}, 'description': {'en-US': 'An e-learning course built using the golf prototype framework.'}, 'type': 'http://id.tincanapi.com/activitytype/source'}, 'objectType': 'Activity'}]","[{'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example', 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes', 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment', 'objectType': 'Activity'}]",Agent,Candice Olivier,JOFY1QJRK6|candice_olivier6217@yahoo.com,http://cloud.scorm.com,http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment/interactions.fun_3,,You should take your score very seriously if you want to have a lot of fun on the course.,http://adlnet.gov/expapi/activities/cmi.interaction,Activity,,,,,True,,"[{'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment', 'objectType': 'Activity'}]",false,['false'],,true-false,
50,d814b867-ffc5-477e-8c37-b8cc5474f65c,2022-05-15T16:18:28.491Z,2022-05-15T16:18:28.795Z,1.0.0,Agent,Candice Olivier,JOFY1QJRK6|candice_olivier6217@yahoo.com,http://cloud.scorm.com,http://adlnet.gov/expapi/verbs/answered,answered,,53fcf924-bd96-41f7-b043-8452fa1a9f52,"[{'id': 'http://id.tincanapi.com/recipe/tincan-prototypes/golf/1', 'definition': {'type': 'http://id.tincanapi.com/activitytype/recipe'}, 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes/elearning', 'definition': {'name': {'en-US': 'E-learning course'}, 'description': {'en-US': 'An e-learning course built using the golf prototype framework.'}, 'type': 'http://id.tincanapi.com/activitytype/source'}, 'objectType': 'Activity'}]","[{'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example', 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes', 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment', 'objectType': 'Activity'}]",Agent,Candice Olivier,JOFY1QJRK6|candice_olivier6217@yahoo.com,http://cloud.scorm.com,http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment/interactions.playing_1,,The rules of golf are maintained by:,http://adlnet.gov/expapi/activities/cmi.interaction,Activity,,,,,False,,"[{'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment', 'objectType': 'Activity'}]",The-PGA,['USGA-and-Royal-and-Ancient'],"[{'id': 'The-UN', 'description': {'en-US': 'The UN'}}, {'id': 'USGA-and-Royal-and-Ancient', 'description': {'en-US': 'USGA and Royal and Ancient'}}, {'id': 'The-PGA', 'description': {'en-US': 'The PGA'}}, {'id': ""Each-course-has-it's-own-rules"", 'description': {'en-US': ""Each course has it's own rules""}}]",choice,
51,3690d550-67be-4805-bd3d-c9f683b20c8d,2022-05-15T16:18:28.491Z,2022-05-15T16:18:28.794Z,1.0.0,Agent,Candice Olivier,JOFY1QJRK6|candice_olivier6217@yahoo.com,http://cloud.scorm.com,http://adlnet.gov/expapi/verbs/answered,answered,,53fcf924-bd96-41f7-b043-8452fa1a9f52,"[{'id': 'http://id.tincanapi.com/recipe/tincan-prototypes/golf/1', 'definition': {'type': 'http://id.tincanapi.com/activitytype/recipe'}, 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes/elearning', 'definition': {'name': {'en-US': 'E-learning course'}, 'description': {'en-US': 'An e-learning course built using the golf prototype framework.'}, 'type': 'http://id.tincanapi.com/activitytype/source'}, 'objectType': 'Activity'}]","[{'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example', 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes', 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment', 'objectType': 'Activity'}]",Agent,Candice Olivier,JOFY1QJRK6|candice_olivier6217@yahoo.com,http://cloud.scorm.com,http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment/interactions.playing_2,,A score of two under par on a given hole is known as a(n):,http://adlnet.gov/expapi/activities/cmi.interaction,Activity,,,,,True,,"[{'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment', 'objectType': 'Activity'}]",eagle,['eagle'],"[{'id': 'opportunity-for-improvement', 'description': {'en-US': 'opportunity for improvement'}}, {'id': 'birdie', 'description': {'en-US': 'birdie'}}, {'id': 'double-bogie', 'description': {'en-US': 'double bogie'}}, {'id': 'eagle', 'description': {'en-US': 'eagle'}}]",choice,
52,cfe62ae1-4191-4764-b360-da0f78212558,2022-05-15T16:18:28.491Z,2022-05-15T16:18:28.793Z,1.0.0,Agent,Candice Olivier,JOFY1QJRK6|candice_olivier6217@yahoo.com,http://cloud.scorm.com,http://adlnet.gov/expapi/verbs/answered,answered,,53fcf924-bd96-41f7-b043-8452fa1a9f52,"[{'id': 'http://id.tincanapi.com/recipe/tincan-prototypes/golf/1', 'definition': {'type': 'http://id.tincanapi.com/activitytype/recipe'}, 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes/elearning', 'definition': {'name': {'en-US': 'E-learning course'}, 'description': {'en-US': 'An e-learning course built using the golf prototype framework.'}, 'type': 'http://id.tincanapi.com/activitytype/source'}, 'objectType': 'Activity'}]","[{'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example', 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes', 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment', 'objectType': 'Activity'}]",Agent,Candice Olivier,JOFY1QJRK6|candice_olivier6217@yahoo.com,http://cloud.scorm.com,http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment/interactions.playing_3,,A typical golf course has ____ holes,http://adlnet.gov/expapi/activities/cmi.interaction,Activity,,,,,True,,"[{'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment', 'objectType': 'Activity'}]",18,['18[:]18'],,numeric,
53,4bbb54ba-2e57-47ac-afec-e9b380aeef65,2022-05-15T16:18:28.491Z,2022-05-15T16:18:28.792Z,1.0.0,Agent,Candice Olivier,JOFY1QJRK6|candice_olivier6217@yahoo.com,http://cloud.scorm.com,http://adlnet.gov/expapi/verbs/answered,answered,,53fcf924-bd96-41f7-b043-8452fa1a9f52,"[{'id': 'http://id.tincanapi.com/recipe/tincan-prototypes/golf/1', 'definition': {'type': 'http://id.tincanapi.com/activitytype/recipe'}, 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes/elearning', 'definition': {'name': {'en-US': 'E-learning course'}, 'description': {'en-US': 'An e-learning course built using the golf prototype framework.'}, 'type': 'http://id.tincanapi.com/activitytype/source'}, 'objectType': 'Activity'}]","[{'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example', 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes', 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment', 'objectType': 'Activity'}]",Agent,Candice Olivier,JOFY1QJRK6|candice_olivier6217@yahoo.com,http://cloud.scorm.com,http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment/interactions.playing_4,,"In stableford scoring, the highest score wins.",http://adlnet.gov/expapi/activities/cmi.interaction,Activity,,,,,True,,"[{'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment', 'objectType': 'Activity'}]",true,['true'],,true-false,
54,ff9a5fcb-df0b-4fb5-b699-b61b0306547c,2022-05-15T16:18:28.491Z,2022-05-15T16:18:28.791Z,1.0.0,Agent,Candice Olivier,JOFY1QJRK6|candice_olivier6217@yahoo.com,http://cloud.scorm.com,http://adlnet.gov/expapi/verbs/answered,answered,,53fcf924-bd96-41f7-b043-8452fa1a9f52,"[{'id': 'http://id.tincanapi.com/recipe/tincan-prototypes/golf/1', 'definition': {'type': 'http://id.tincanapi.com/activitytype/recipe'}, 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes/elearning', 'definition': {'name': {'en-US': 'E-learning course'}, 'description': {'en-US': 'An e-learning course built using the golf prototype framework.'}, 'type': 'http://id.tincanapi.com/activitytype/source'}, 'objectType': 'Activity'}]","[{'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example', 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes', 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment', 'objectType': 'Activity'}]",Agent,Candice Olivier,JOFY1QJRK6|candice_olivier6217@yahoo.com,http://cloud.scorm.com,http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment/interactions.playing_5,,Par for a 175 yard hole is typically:,http://adlnet.gov/expapi/activities/cmi.interaction,Activity,,,,,True,,"[{'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment', 'objectType': 'Activity'}]",3,['3[:]3'],,numeric,
55,8dea1196-ad80-427f-aeae-54e74b6bf6e4,2022-05-15T16:17:31.380Z,2022-05-15T16:17:31.673Z,1.0.0,Agent,Candice Olivier,JOFY1QJRK6|candice_olivier6217@yahoo.com,http://cloud.scorm.com,http://adlnet.gov/expapi/verbs/attempted,attempted,PT0S,53fcf924-bd96-41f7-b043-8452fa1a9f52,"[{'id': 'http://id.tincanapi.com/recipe/tincan-prototypes/golf/1', 'definition': {'type': 'http://id.tincanapi.com/activitytype/recipe'}, 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes/elearning', 'definition': {'name': {'en-US': 'E-learning course'}, 'description': {'en-US': 'An e-learning course built using the golf prototype framework.'}, 'type': 'http://id.tincanapi.com/activitytype/source'}, 'objectType': 'Activity'}]","[{'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example', 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes', 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment', 'objectType': 'Activity'}]",Agent,Candice Olivier,JOFY1QJRK6|candice_olivier6217@yahoo.com,http://cloud.scorm.com,http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment,Golf Example Assessment,An Assessment for the Golf Example course.,http://adlnet.gov/expapi/activities/assessment,Activity,,,,,,,"[{'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example', 'objectType': 'Activity'}]",,,,,
